latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
22.6120000,96.1910000,10.0000,3.50,ml,,,,,,th_12255_202408231451,2024-08-23T14:51:24.000Z,"Kokko, Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1724455086,1724424684,0,,"22.61,96.19",2024-08-23 14:51:24,2024-08-23 21:21:24
26.6700000,95.9900000,104.0000,4.10,ml,,,,,,in_L0xGUTUwUm9DbTY4WHYzK3NDMXEvUT09,2024-08-22T16:00:40.000Z,"Semtik Ga, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1724342250,1724341549,0,,"26.67,95.99",2024-08-22 15:45:49,2024-08-22 22:15:49
20.5890000,93.8300000,10.0000,3.60,ml,,,,,,th_12251_202408220409,2024-08-22T04:09:00.000Z,"Yenan, Rakhine, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1724361544,1724299740,0,,"20.59,93.83",2024-08-22 04:09:00,2024-08-22 10:39:00
25.8600000,96.2900000,20.0000,3.60,ml,,,,,,in_RFlmaFNBa0NLTXo1OWowdXFKWVVyUT09,2024-08-21T09:00:26.000Z,"Hpawngtut, Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1724230783,1724230287,0,,"25.86,96.29",2024-08-21 08:51:27,2024-08-21 15:21:27
25.9100000,95.8700000,200.0000,3.50,ml,,,,,,in_aUZzS0paQWE2SXJ2NVNyQnR5SytHUT09,2024-08-21T09:21:40.000Z,"Shirang, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1724231723,1724229257,0,,"25.91,95.87",2024-08-21 08:34:17,2024-08-21 15:04:17
24.9600000,95.1100000,110.0000,3.80,ml,,,,,,in_OTJObERxVU1JQXVSYUN5TkJ2VFdWQT09,2024-08-21T07:14:29.000Z,"Chaungzon, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1724224399,1724224047,0,,"24.96,95.11",2024-08-21 07:07:27,2024-08-21 13:37:27
18.0680000,96.5350000,5.0000,3.00,ml,,,,,,th_12244_202408200433,2024-08-20T04:33:42.000Z,,Myanmar,MM,Asia,earthquake,1724129278,1724128422,0,,"18.07,96.54",2024-08-20 04:33:42,2024-08-20 11:03:42
25.1900000,96.4200000,60.0000,3.90,ml,,,,,,in_N3RhZ0FJTWZDWkpvN0RVY0VWWnFkUT09,2024-08-19T00:44:56.000Z,,Myanmar,MM,Asia,earthquake,1724028799,1724028296,0,,"25.19,96.42",2024-08-19 00:44:56,2024-08-19 07:14:56
23.1400000,96.1700000,10.0000,4.20,ml,,,,,,in_TU85VVdRL252eXZrcVZQdTFVZjVxdz09,2024-08-18T05:44:37.000Z,"Webaung, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723960351,1723959877,0,,"23.14,96.17",2024-08-18 05:44:37,2024-08-18 12:14:37
20.6910000,97.9720000,5.0000,2.80,ml,,,,,,th_12239_202408170725,2024-08-17T07:25:37.000Z,"Wan Pang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723880337,1723879537,0,,"20.69,97.97",2024-08-17 07:25:37,2024-08-17 13:55:37
25.0300000,95.1400000,155.0000,3.50,ml,,,,,,in_dkZRRFJJY1RSNXNIbFIxQUh6UDVadz09,2024-08-16T08:42:26.000Z,"Maungkan, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723797378,1723795607,0,,"25.03,95.14",2024-08-16 08:06:47,2024-08-16 14:36:47
21.3030000,98.6450000,1.0000,2.60,ml,,,,,,th_12237_202408160451,2024-08-16T04:51:49.000Z,"Ta-kaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723785399,1723783909,0,,"21.30,98.65",2024-08-16 04:51:49,2024-08-16 11:21:49
20.5750000,99.5150000,1.0000,2.10,ml,,,,,,th_12236_202408160302,2024-08-16T03:02:25.000Z,"Pungtak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723779554,1723777345,0,,"20.58,99.52",2024-08-16 03:02:25,2024-08-16 09:32:25
25.1666000,94.5579000,57.0000,4.20,mb,,,,,,us7000n729,2024-08-15T16:46:12.000Z,"Summarar, Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1723677868,1723676812,1,,"25.17,94.64",2024-08-14 23:06:52,2024-08-15 05:36:52
20.4540000,99.0550000,1.0000,2.10,ml,,,,,,th_12234_202408141348,2024-08-14T13:48:38.000Z,"Hsinkawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723643652,1723643318,0,,"20.45,99.06",2024-08-14 13:48:38,2024-08-14 20:18:38
20.8250000,98.6510000,1.0000,2.60,ml,,,,,,th_12233_202408141007,2024-08-14T10:07:58.000Z,"Wan Nawnghkan, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723630677,1723630078,0,,"20.83,98.65",2024-08-14 10:07:58,2024-08-14 16:37:58
20.9310000,95.6400000,10.0000,3.40,ml,,,,,,th_12232_202408132317,2024-08-13T23:17:21.000Z,"Sedo, Mandalay Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723592272,1723591041,0,,"20.93,95.64",2024-08-13 23:17:21,2024-08-14 05:47:21
17.9300000,97.6390000,1.0000,1.60,ml,,,,,,th_12231_202408132046,2024-08-13T20:46:40.000Z,"Bwado, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723582636,1723582000,0,,"17.93,97.64",2024-08-13 20:46:40,2024-08-14 03:16:40
21.0130000,97.6780000,10.0000,3.50,ml,,,,,,th_12230_202408131559,2024-08-13T15:59:26.000Z,,Myanmar,MM,Asia,earthquake,1723565356,1723564766,0,,"21.01,97.68",2024-08-13 15:59:26,2024-08-13 22:29:26
20.2430000,97.8620000,1.0000,2.20,ml,,,,,,th_12228_202408131324,2024-08-13T13:24:28.000Z,"Wanhat, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723556814,1723555468,0,,"20.24,97.86",2024-08-13 13:24:28,2024-08-13 19:54:28
20.8590000,98.6210000,1.0000,2.20,ml,,,,,,th_12226_202408122258,2024-08-12T22:58:53.000Z,,Myanmar,MM,Asia,earthquake,1723507272,1723503533,0,,"20.86,98.62",2024-08-12 22:58:53,2024-08-13 05:28:53
24.9800000,95.3400000,80.0000,3.60,ml,,,,,,in_SnpjY2NocmFMR2IxZmdzVDFpTEdzZz09,2024-08-12T22:00:25.000Z,Hkamti District,Myanmar,MM,Asia,earthquake,1723500006,1723499479,0,,"24.98,95.34",2024-08-12 21:51:19,2024-08-13 04:21:19
23.7300000,94.1900000,70.0000,3.60,ml,,,,,,in_QnVxZDJ5MndheG5sTmllWVdEZUlYdz09,2024-08-12T14:07:29.000Z,"Khampat, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723471291,1723469455,0,,"23.73,94.19",2024-08-12 13:30:55,2024-08-12 20:00:55
20.7380000,98.6090000,2.0000,2.10,ml,,,,,,th_12223_202408101552,2024-08-10T15:52:16.000Z,,Myanmar,MM,Asia,earthquake,1723307174,1723305136,0,,"20.74,98.61",2024-08-10 15:52:16,2024-08-10 22:22:16
20.6860000,98.3380000,10.0000,2.20,ml,,,,,,th_12222_202408092328,2024-08-09T23:28:43.000Z,"Wan Kengh Kam, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723246863,1723246123,0,,"20.69,98.34",2024-08-09 23:28:43,2024-08-10 05:58:43
20.0440000,98.0310000,10.0000,2.20,ml,,,,,,th_12221_202408090809,2024-08-09T08:09:05.000Z,"Wan Konlang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723196858,1723190945,0,,"20.04,98.03",2024-08-09 08:09:05,2024-08-09 14:39:05
20.3190000,97.8970000,2.0000,2.50,ml,,,,,,th_12218_202408082203,2024-08-08T22:03:32.000Z,"Kehkwang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723157647,1723154612,0,,"20.32,97.90",2024-08-08 22:03:32,2024-08-09 04:33:32
20.9400000,100.4200000,10.0000,2.00,ml,,,,,,th_12220_202408082148,2024-08-08T21:48:26.000Z,"Ai-nu, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723170790,1723153706,0,,"20.94,100.42",2024-08-08 21:48:26,2024-08-09 04:18:26
20.9510000,100.3740000,10.0000,2.30,ml,,,,,,th_12219_202408082141,2024-08-08T21:41:38.000Z,,Myanmar,MM,Asia,earthquake,1723170605,1723153298,0,,"20.95,100.37",2024-08-08 21:41:38,2024-08-09 04:11:38
20.9230000,100.4570000,2.0000,1.50,ml,,,,,,th_12215_202408080719,2024-08-08T07:19:16.000Z,"Ai-nu, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723104239,1723101556,0,,"20.92,100.46",2024-08-08 07:19:16,2024-08-08 13:49:16
21.1010000,99.8210000,1.0000,3.00,ml,,,,,,th_12213_202408072010,2024-08-07T20:10:10.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1723062025,1723061410,0,,"21.10,99.82",2024-08-07 20:10:10,2024-08-08 02:40:10
20.2780000,99.3010000,1.0000,1.80,ml,,,,,,th_12211_202408071640,2024-08-07T16:40:38.000Z,,Myanmar,MM,Asia,earthquake,1723059647,1723048838,0,,"20.28,99.30",2024-08-07 16:40:38,2024-08-07 23:10:38
24.1989000,94.9885000,10.9460,4.50,mb,30,104,6.798,0.55,us,in_S3dEUExZeThnVDZNbDYzZ3F4NG5idz09,2024-08-09T05:02:35.040Z,,"85km NE of Mawlaik, Myanmar",MM,Asia,earthquake,1723038293,1723037755,1,,"24.19,94.60",2024-08-07 13:35:55,2024-08-07 20:05:55
20.2790000,99.2800000,1.0000,1.50,ml,,,,,,th_12207_202408061058,2024-08-06T10:58:41.000Z,"Hsenpawmöng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722942367,1722941921,0,,"20.28,99.28",2024-08-06 10:58:41,2024-08-06 17:28:41
18.1360000,95.2910000,100.0000,3.00,ml,,,,,,th_12203_202408051231,2024-08-05T12:31:15.000Z,,Myanmar,MM,Asia,earthquake,1722861773,1722861075,0,,"18.14,95.29",2024-08-05 12:31:15,2024-08-05 19:01:15
19.8190000,98.3580000,4.0000,2.20,ml,,,,,,th_12200_202408041547,2024-08-04T15:47:32.000Z,"Wan Punglong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1722787268,1722786452,0,,"19.82,98.36",2024-08-04 15:47:32,2024-08-04 22:17:32
18.3800000,97.3010000,2.0000,2.00,ml,,,,,,th_12195_202408011734,2024-08-01T17:34:51.000Z,Hpapun District,Myanmar,MM,Asia,earthquake,1722536335,1722533691,0,,"18.38,97.30",2024-08-01 17:34:51,2024-08-02 00:04:51
