latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
21.1780000,99.9550000,1.0000,2.40,ml,,,,,,th_10089_202209281314,2022-09-28T13:15:45.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664371905,1664370945,1,,"21.07,99.87",2022-09-28 13:15:45,2022-09-28 19:45:45
15.5980000,95.7920000,10.0000,3.50,ml,,,,,,th_10088_202209281214,2022-09-28T12:14:05.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1664369595,1664367245,0,,"15.60,95.79",2022-09-28 12:14:05,2022-09-28 18:44:05
21.0760000,99.9240000,1.0000,2.10,ml,,,,,,th_10087_202209280929,2022-09-28T09:29:01.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664357822,1664357341,1,,"21.08,99.92",2022-09-28 09:29:01,2022-09-28 15:59:01
21.1140000,99.9990000,1.0000,3.10,ml,,,,,,th_10086_202209272359,2022-09-27T23:59:49.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664323647,1664323189,0,,"21.11,100.00",2022-09-27 23:59:49,2022-09-28 06:29:49
21.2210000,100.0190000,1.0000,2.40,ml,,,,,,th_10085_202209272108,2022-09-27T21:08:36.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664313460,1664312916,1,,"21.22,100.02",2022-09-27 21:08:36,2022-09-28 03:38:36
21.1030000,99.9730000,1.0000,2.30,ml,,,,,,th_10084_202209271745,2022-09-27T17:45:56.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664301231,1664300756,1,,"21.10,99.97",2022-09-27 17:45:56,2022-09-28 00:15:56
21.0640000,99.9220000,1.0000,2.30,ml,,,,,,th_10083_202209271731,2022-09-27T17:31:49.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664300152,1664299909,1,,"21.06,99.92",2022-09-27 17:31:49,2022-09-28 00:01:49
20.3190000,99.3410000,1.0000,1.90,ml,,,,,,th_10082_202209271725,2022-09-27T17:25:33.000Z,"Hsinlongkawn, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664299805,1664299533,0,,"20.32,99.34",2022-09-27 17:25:33,2022-09-27 23:55:33
21.0930000,99.9690000,1.0000,2.90,ml,,,,,,th_10081_202209271424,2022-09-27T14:24:17.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664289033,1664288657,1,,"21.09,99.97",2022-09-27 14:24:17,2022-09-27 20:54:17
21.0780000,99.9340000,1.0000,2.30,ml,,,,,,th_10080_202209271257,2022-09-27T12:57:17.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664283837,1664283437,1,,"21.08,99.93",2022-09-27 12:57:17,2022-09-27 19:27:17
21.1770000,99.9500000,1.0000,3.00,ml,,,,,,th_10079_202209261234,2022-09-26T12:34:03.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664196187,1664195643,1,,"21.18,99.95",2022-09-26 12:34:03,2022-09-26 19:04:03
21.1010000,100.0060000,1.0000,2.80,ml,,,,,,th_10078_202209260636,2022-09-26T06:36:35.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664174638,1664174195,0,,"21.10,100.01",2022-09-26 06:36:35,2022-09-26 13:06:35
21.1370000,99.9560000,4.0000,2.70,ml,,,,,,th_10076_202209260128,2022-09-26T01:28:19.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664158728,1664155699,1,,"21.14,99.96",2022-09-26 01:28:19,2022-09-26 07:58:19
21.1520000,100.0500000,1.0000,2.50,ml,,,,,,th_10077_202209260003,2022-09-26T00:03:48.000Z,"Wan Möngtinno, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664159474,1664150628,0,,"21.15,100.05",2022-09-26 00:03:48,2022-09-26 06:33:48
21.1530000,99.9510000,1.0000,2.10,ml,,,,,,th_10075_202209252010,2022-09-25T20:10:38.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664141610,1664136638,1,,"21.15,99.95",2022-09-25 20:10:38,2022-09-26 02:40:38
18.2558000,94.3353000,18.8220,4.50,mb,28,165,2.281,0.49,us,ems_202209_1172317,2022-09-25T12:40:45.040Z,Maw Yon,"104km W of Myanaung, Myanmar",MM,Asia,earthquake,1664109690,1664107368,0,,"18.26,94.34",2022-09-25 12:02:48,2022-09-25 18:32:48
19.3370000,97.7620000,3.0000,2.00,ml,,,,,,th_10073_202209250642,2022-09-25T06:42:25.000Z,"Daw Hsè-kawlè, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664088547,1664088145,0,,"19.34,97.76",2022-09-25 06:42:25,2022-09-25 13:12:25
21.1380000,100.0060000,1.0000,2.10,ml,,,,,,th_10072_202209250615,2022-09-25T06:15:29.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664087259,1664086529,0,,"21.14,100.01",2022-09-25 06:15:29,2022-09-25 12:45:29
21.5140000,100.0180000,3.0000,3.00,ml,,,,,,th_10071_202209250436,2022-09-25T04:36:33.000Z,"Wan Tu-pungha, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664082117,1664080593,0,,"21.51,100.02",2022-09-25 04:36:33,2022-09-25 11:06:33
21.0710000,99.9150000,1.0000,1.90,ml,,,,,,th_10070_202209250018,2022-09-25T00:18:46.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664067027,1664065126,1,,"21.07,99.92",2022-09-25 00:18:46,2022-09-25 06:48:46
21.1350000,99.9590000,2.0000,3.30,ml,,,,,,th_10069_202209242324,2022-09-24T23:24:41.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664062285,1664061881,1,,"21.14,99.96",2022-09-24 23:24:41,2022-09-25 05:54:41
19.4020000,96.1700000,10.0000,2.60,ml,,,,,,th_10068_202209240759,2022-09-24T07:59:49.000Z,"Banbwebin, Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1664007212,1664006389,0,,"19.40,96.17",2022-09-24 07:59:49,2022-09-24 14:29:49
20.4720000,98.2380000,1.0000,2.80,ml,,,,,,th_10067_202209240113,2022-09-24T01:13:08.000Z,"Wan Tüngmong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663982512,1663981988,0,,"20.47,98.24",2022-09-24 01:13:08,2022-09-24 07:43:08
23.8300000,94.4500000,110.0000,4.50,ml,,,,,,ems_202209_1171719,2022-09-23T04:45:00.000Z,"Tatkon, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663908389,1663907536,0,,"23.83,94.45",2022-09-23 04:32:16,2022-09-23 11:02:16
21.1990000,99.9500000,1.0000,2.40,ml,,,,,,th_10063_202209221456,2022-09-22T14:56:49.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663859513,1663858609,1,,"21.20,99.95",2022-09-22 14:56:49,2022-09-22 21:26:49
19.2540000,97.6490000,1.0000,2.40,ml,,,,,,th_10061_202209212020,2022-09-21T20:20:56.000Z,"Bawla-hke, Kayah State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663792171,1663791656,0,,"19.25,97.65",2022-09-21 20:20:56,2022-09-22 02:50:56
21.2100000,99.9820000,1.0000,2.70,ml,,,,,,th_10060_202209212009,2022-09-21T20:09:55.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663791761,1663790995,1,,"21.21,99.98",2022-09-21 20:09:55,2022-09-22 02:39:55
21.1790000,99.9350000,1.0000,2.30,ml,,,,,,th_10062_202209211729,2022-09-21T17:29:06.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663798048,1663781346,1,,"21.18,99.94",2022-09-21 17:29:06,2022-09-21 23:59:06
21.1700000,99.9480000,1.0000,2.70,ml,,,,,,th_10059_202209211347,2022-09-21T13:47:32.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663768735,1663768052,1,,"21.17,99.95",2022-09-21 13:47:32,2022-09-21 20:17:32
21.1980000,99.9830000,1.0000,2.20,ml,,,,,,th_10058_202209201641,2022-09-20T16:41:44.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663692928,1663692104,1,,"21.20,99.98",2022-09-20 16:41:44,2022-09-20 23:11:44
21.1330000,99.8800000,1.0000,2.20,ml,,,,,,th_10057_202209200032,2022-09-20T00:32:55.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663634964,1663633975,1,,"21.13,99.88",2022-09-20 00:32:55,2022-09-20 07:02:55
21.1130000,99.9430000,2.0000,3.10,ml,,,,,,th_10056_202209182337,2022-09-18T23:37:53.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663544775,1663544273,1,,"21.11,99.94",2022-09-18 23:37:53,2022-09-19 06:07:53
21.3600000,94.8700000,121.0000,4.50,mb,,,,,,ems_202209_1170208,2022-09-19T07:29:00.000Z,Ywar Thit,Myanmar,MM,Asia,earthquake,1663537973,1663536853,1,,"21.33,94.78",2022-09-18 21:34:13,2022-09-19 04:04:13
20.0460000,97.8290000,3.0000,2.40,ml,,,,,,th_10054_202209182051,2022-09-18T20:51:56.000Z,"Wan Kongpao, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663534594,1663534316,0,,"20.05,97.83",2022-09-18 20:51:56,2022-09-19 03:21:56
21.1360000,99.9240000,1.0000,2.40,ml,,,,,,th_10053_202209181647,2022-09-18T16:47:37.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663521573,1663519657,1,,"21.14,99.92",2022-09-18 16:47:37,2022-09-18 23:17:37
21.1350000,99.9180000,1.0000,2.60,ml,,,,,,th_10052_202209181431,2022-09-18T14:31:08.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663511772,1663511468,1,,"21.14,99.92",2022-09-18 14:31:08,2022-09-18 21:01:08
26.5400000,96.6900000,100.0000,4.20,mb,,,,,,us7000i8xq,2022-09-18T17:04:00.000Z,"Sarupathar, India",Myanmar,MM,Asia,earthquake,1663458932,1663457608,1,,"26.37,96.64",2022-09-17 23:33:28,2022-09-18 06:03:28
20.6800000,99.9700000,3.0000,3.50,ml,,,,,,th_10049_202209171439,2022-09-17T15:00:00.000Z,"Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663426584,1663425578,1,,"20.68,99.97",2022-09-17 14:39:38,2022-09-17 21:09:38
21.1410000,99.9200000,1.0000,3.00,ml,,,,,,th_10048_202209162349,2022-09-16T23:49:10.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663372841,1663372150,1,,"21.14,99.92",2022-09-16 23:49:10,2022-09-17 06:19:10
21.1240000,99.8990000,3.0000,3.00,ml,,,,,,th_10047_202209161922,2022-09-16T19:22:14.000Z,"Wan Hkang A-hko, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663357905,1663356134,1,,"21.25,100.06",2022-09-16 19:22:14,2022-09-17 01:52:14
21.2110000,99.9620000,1.0000,2.70,ml,,,,,,th_10045_202209160335,2022-09-16T03:35:48.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663314060,1663299348,0,,"21.21,99.96",2022-09-16 03:35:48,2022-09-16 10:05:48
21.2700000,100.0330000,2.0000,3.20,ml,,,,,,th_10044_202209151735,2022-09-15T17:35:33.000Z,"Wan Hkang A-hko, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663264257,1663263333,0,,"21.27,100.03",2022-09-15 17:35:33,2022-09-16 00:05:33
21.1140000,99.9840000,2.0000,2.40,ml,,,,,,th_10043_202209151608,2022-09-15T16:08:26.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663258639,1663258106,0,,"21.11,99.98",2022-09-15 16:08:26,2022-09-15 22:38:26
21.2590000,99.8940000,4.0000,2.30,ml,,,,,,th_10042_202209151209,2022-09-15T12:09:59.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663244270,1663243799,0,,"21.26,99.89",2022-09-15 12:09:59,2022-09-15 18:39:59
21.2320000,98.5420000,10.0000,3.50,ml,,,,,,th_10040_202209150307,2022-09-15T03:07:39.000Z,"Kar Li, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663213187,1663211259,0,,"21.23,98.54",2022-09-15 03:07:39,2022-09-15 09:37:39
21.2710000,98.6300000,10.0000,3.30,ml,,,,,,th_10039_202209150301,2022-09-15T03:01:19.000Z,"Ta-kaw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663212278,1663210879,0,,"21.27,98.63",2022-09-15 03:01:19,2022-09-15 09:31:19
20.6240000,99.0890000,1.0000,2.00,ml,,,,,,th_10038_202209142242,2022-09-14T22:42:22.000Z,"Wan Hsinkaho, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663195760,1663195342,0,,"20.62,99.09",2022-09-14 22:42:22,2022-09-15 05:12:22
22.5290000,94.8530000,10.0000,3.50,ml,,,,,,th_10037_202209142206,2022-09-14T22:06:25.000Z,"Kanziba, Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663193688,1663193185,0,,"22.53,94.85",2022-09-14 22:06:25,2022-09-15 04:36:25
21.0300000,99.9120000,1.0000,2.20,ml,,,,,,th_10036_202209142137,2022-09-14T21:37:31.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663191750,1663191451,0,,"21.03,99.91",2022-09-14 21:37:31,2022-09-15 04:07:31
20.4510000,98.2000000,3.0000,2.20,ml,,,,,,th_10035_202209141958,2022-09-14T19:58:52.000Z,"Wan Tüngmong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663185857,1663185532,1,,"20.45,98.20",2022-09-14 19:58:52,2022-09-15 02:28:52
21.1430000,99.9120000,1.0000,2.40,ml,,,,,,th_10033_202209141611,2022-09-14T16:11:06.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663172122,1663171866,1,,"21.14,99.91",2022-09-14 16:11:06,2022-09-14 22:41:06
21.0590000,99.9370000,1.0000,3.40,ml,,,,,,th_10032_202209141236,2022-09-14T12:36:11.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663159219,1663158971,1,,"21.06,99.94",2022-09-14 12:36:11,2022-09-14 19:06:11
20.9880000,99.9220000,1.0000,2.50,ml,,,,,,th_10031_202209141232,2022-09-14T12:32:18.000Z,"Wan Mu-hsö Hsensawmawng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663159164,1663158738,0,,"20.99,99.92",2022-09-14 12:32:18,2022-09-14 19:02:18
21.1430000,99.9670000,2.0000,2.90,ml,,,,,,th_10030_202209141227,2022-09-14T12:27:07.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663158865,1663158427,1,,"21.14,99.97",2022-09-14 12:27:07,2022-09-14 18:57:07
21.3050000,100.0520000,1.0000,2.70,ml,,,,,,th_10025_202209131658,2022-09-13T16:58:58.000Z,"Wan Hkang A-hko, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663088800,1663088338,0,,"21.31,100.05",2022-09-13 16:58:58,2022-09-13 23:28:58
21.1170000,99.9070000,1.0000,1.80,ml,,,,,,th_10024_202209130608,2022-09-13T06:08:48.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663049778,1663049328,1,,"21.12,99.91",2022-09-13 06:08:48,2022-09-13 12:38:48
21.1880000,98.5580000,10.0000,3.10,ml,,,,,,th_10023_202209130033,2022-09-13T00:33:50.000Z,"Nar Keng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663031103,1663029230,0,,"21.19,98.56",2022-09-13 00:33:50,2022-09-13 07:03:50
20.7500000,98.6370000,10.0000,3.40,ml,,,,,,th_10022_202209121719,2022-09-12T17:19:43.000Z,"Wan Ta-möng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663004085,1663003183,0,,"20.75,98.64",2022-09-12 17:19:43,2022-09-12 23:49:43
19.4530000,96.5320000,10.0000,3.00,ml,,,,,,th_10021_202209121640,2022-09-12T16:40:55.000Z,"Amayadaung, Kayin State, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1663001843,1663000855,0,,"19.45,96.53",2022-09-12 16:40:55,2022-09-12 23:10:55
21.0490000,99.9090000,1.0000,1.60,ml,,,,,,th_10018_202209111313,2022-09-11T13:13:35.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662902826,1662902015,0,,"21.05,99.91",2022-09-11 13:13:35,2022-09-11 19:43:35
21.1150000,99.8980000,1.0000,2.00,ml,,,,,,th_10017_202209111124,2022-09-11T11:24:47.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662895941,1662895487,0,,"21.12,99.90",2022-09-11 11:24:47,2022-09-11 17:54:47
20.1900000,98.9000000,1.0000,3.50,ml,,,,,,th_10016_202209110642,2022-09-11T07:00:00.000Z,"Wan Mè-kin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662879557,1662878542,0,,"20.19,98.90",2022-09-11 06:42:22,2022-09-11 13:12:22
21.2660000,100.0050000,1.0000,2.20,ml,,,,,,th_10015_202209101355,2022-09-10T13:55:18.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662819902,1662818118,0,,"21.27,100.01",2022-09-10 13:55:18,2022-09-10 20:25:18
21.1400000,99.9350000,1.0000,2.70,ml,,,,,,th_10014_202209101253,2022-09-10T12:53:33.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662814784,1662814413,1,,"21.14,99.94",2022-09-10 12:53:33,2022-09-10 19:23:33
21.1690000,99.9620000,1.0000,3.30,ml,,,,,,th_10013_202209100232,2022-09-10T02:32:28.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662777829,1662777148,1,,"21.17,99.96",2022-09-10 02:32:28,2022-09-10 09:02:28
20.6810000,100.1070000,3.0000,2.00,ml,,,,,,th_10012_202209092119,2022-09-09T21:19:31.000Z,"Mong Lin, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662758680,1662758371,0,,"20.68,100.11",2022-09-09 21:19:31,2022-09-10 03:49:31
21.1120000,99.8800000,1.0000,1.70,ml,,,,,,th_10011_202209092057,2022-09-09T20:57:14.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662757511,1662757034,1,,"21.11,99.88",2022-09-09 20:57:14,2022-09-10 03:27:14
21.0840000,99.9570000,1.0000,1.80,ml,,,,,,th_10010_202209092048,2022-09-09T20:48:10.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662757000,1662756490,0,,"21.08,99.96",2022-09-09 20:48:10,2022-09-10 03:18:10
21.1170000,100.1540000,1.0000,3.00,ml,,,,,,th_10008_202209091712,2022-09-09T17:12:53.000Z,"Wan Pa-lai, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662747223,1662743573,0,,"21.12,100.15",2022-09-09 17:12:53,2022-09-09 23:42:53
21.0720000,99.9930000,1.0000,2.50,ml,,,,,,th_10006_202209091048,2022-09-09T10:48:29.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662720910,1662720509,0,,"21.07,99.99",2022-09-09 10:48:29,2022-09-09 17:18:29
21.0330000,99.9960000,1.0000,2.60,ml,,,,,,th_10005_202209091045,2022-09-09T10:45:09.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662720526,1662720309,0,,"21.03,100.00",2022-09-09 10:45:09,2022-09-09 17:15:09
21.0850000,99.9200000,1.0000,1.90,ml,,,,,,th_10004_202209081640,2022-09-08T16:40:45.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662655626,1662655245,1,,"21.09,99.92",2022-09-08 16:40:45,2022-09-08 23:10:45
21.1440000,99.9820000,1.0000,2.10,ml,,,,,,th_10003_202209081452,2022-09-08T14:52:38.000Z,"Wan Hsenlong, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662649000,1662648758,0,,"21.14,99.98",2022-09-08 14:52:38,2022-09-08 21:22:38
22.8940000,98.5120000,10.0000,3.50,ml,,,,,,th_10002_202209081115,2022-09-08T11:15:31.000Z,"Man Hpa-hpüng, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662637635,1662635731,0,,"22.89,98.51",2022-09-08 11:15:31,2022-09-08 17:45:31
20.8700000,99.8980000,1.0000,2.70,ml,,,,,,th_9999_202209072320,2022-09-07T23:20:17.000Z,"Monghpyak, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662593650,1662592817,0,,"20.87,99.90",2022-09-07 23:20:17,2022-09-08 05:50:17
21.5730000,98.8730000,1.0000,2.90,ml,,,,,,th_9998_202209071755,2022-09-07T17:55:45.000Z,"Wan Panglawk, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662574784,1662573345,0,,"21.57,98.87",2022-09-07 17:55:45,2022-09-08 00:25:45
21.1020000,99.8680000,1.0000,2.20,ml,,,,,,th_9997_202209071557,2022-09-07T15:57:58.000Z,"Yangka, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662568201,1662566278,0,,"21.10,99.87",2022-09-07 15:57:58,2022-09-07 22:27:58
21.0650000,99.9570000,4.0000,2.40,ml,,,,,,th_9996_202209071552,2022-09-07T15:52:36.000Z,"Wan Hkang Ho-paw, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662567019,1662565956,0,,"21.07,99.96",2022-09-07 15:52:36,2022-09-07 22:22:36
21.2000000,99.8900000,3.0000,4.10,ml,,,,,,ems_202209_1166242,2022-09-07T14:00:00.000Z,"Wan Hpaya-hkè, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662559272,1662558385,0,,"21.20,99.89",2022-09-07 13:46:25,2022-09-07 20:16:25
16.0380000,96.9280000,10.0000,3.30,ml,,,,,,th_9994_202209070458,2022-09-07T04:58:17.000Z,,Near South Coast of Myanmar,MM,Asia,earthquake,1662528019,1662526697,0,,"16.04,96.93",2022-09-07 04:58:17,2022-09-07 11:28:17
23.4100000,93.8200000,13.0000,4.00,ml,,,,,,ems_202209_1166009,2022-09-06T19:35:00.000Z,"Aipha, Chin State, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1662492960,1662492055,0,,"23.41,93.82",2022-09-06 19:20:55,2022-09-07 01:50:55
21.2020000,99.9640000,1.0000,3.40,ml,,,,,,th_9993_202209060411,2022-09-06T04:11:35.000Z,"Wan Hkang, Shan, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662437938,1662437495,1,,"21.20,99.96",2022-09-06 04:11:35,2022-09-06 10:41:35
13.9990000,98.8770000,1.0000,2.40,ml,,,,,,th_9992_202209060122,2022-09-06T01:22:37.000Z,"Sinbyudaing, Tanintharyi Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1662430492,1662427357,0,,"14.00,98.88",2022-09-06 01:22:37,2022-09-06 07:52:37
